,datedim,nationality_category,crew_count
14181,10/29/2024,SFP,0
14182,10/30/2024,SFP,0
14183,10/31/2024,SFP,0
14184,11/1/2024,SFP,0
14185,11/2/2024,SFP,0
14186,11/3/2024,SFP,0
14187,11/4/2024,SFP,0
14188,11/5/2024,SFP,0
14189,11/6/2024,SFP,0
14190,11/7/2024,SFP,0
14191,11/8/2024,SFP,0
14192,11/9/2024,SFP,0
14193,11/10/2024,SFP,0
14194,11/11/2024,SFP,0
14195,11/12/2024,SFP,0
14196,11/13/2024,SFP,0
14197,11/14/2024,SFP,0
14198,11/15/2024,SFP,0
14199,11/16/2024,SFP,0
14200,11/17/2024,SFP,0
14201,11/18/2024,SFP,0
14202,11/19/2024,SFP,0
14203,11/20/2024,SFP,0
14204,11/21/2024,SFP,0
14205,11/22/2024,SFP,0
14206,11/23/2024,SFP,0
14207,11/24/2024,SFP,0
14208,11/25/2024,SFP,0
14209,11/26/2024,SFP,0
14210,11/27/2024,SFP,0
14211,11/28/2024,SFP,0
14212,11/29/2024,SFP,0
14213,11/30/2024,SFP,0
14214,12/1/2024,SFP,0
14215,12/2/2024,SFP,0
14216,12/3/2024,SFP,0
14217,12/4/2024,SFP,0
14218,12/5/2024,SFP,0
14219,12/6/2024,SFP,0
14220,12/7/2024,SFP,0
14221,12/8/2024,SFP,0
14222,12/9/2024,SFP,0
14223,12/10/2024,SFP,0
14224,12/11/2024,SFP,0
14225,12/12/2024,SFP,0
14226,12/13/2024,SFP,0
14227,12/14/2024,SFP,0
14228,12/15/2024,SFP,0
14229,12/16/2024,SFP,0
14230,12/17/2024,SFP,0
14231,12/18/2024,SFP,0
14232,12/19/2024,SFP,0
14233,12/20/2024,SFP,0
14234,12/21/2024,SFP,0
14235,12/22/2024,SFP,0
14236,12/23/2024,SFP,0
14237,12/24/2024,SFP,0
14238,12/25/2024,SFP,0
14239,12/26/2024,SFP,0
14240,12/27/2024,SFP,0
14241,12/28/2024,SFP,0
14242,12/29/2024,SFP,0
14243,12/30/2024,SFP,0
14244,12/31/2024,SFP,0
14245,1/1/2025,SFP,0
14246,1/2/2025,SFP,0
14247,1/3/2025,SFP,0
14248,1/4/2025,SFP,0
14249,1/5/2025,SFP,0
14250,1/6/2025,SFP,0
14251,1/7/2025,SFP,0
14252,1/8/2025,SFP,0
14253,1/9/2025,SFP,0
14254,1/10/2025,SFP,0
14255,1/11/2025,SFP,0
14256,1/12/2025,SFP,0
14257,1/13/2025,SFP,0
14258,1/14/2025,SFP,0
14259,1/15/2025,SFP,0
14260,1/16/2025,SFP,0
14261,1/17/2025,SFP,0
14262,1/18/2025,SFP,0
14263,1/19/2025,SFP,0
14264,1/20/2025,SFP,0
14265,1/21/2025,SFP,0
14266,1/22/2025,SFP,0
14267,1/23/2025,SFP,0
14268,1/24/2025,SFP,0
14269,1/25/2025,SFP,0
14270,1/26/2025,SFP,0
14271,1/27/2025,SFP,0
14272,1/28/2025,SFP,0
14273,1/29/2025,SFP,0
14274,1/30/2025,SFP,0
14275,1/31/2025,SFP,0
14276,2/1/2025,SFP,0
14277,2/2/2025,SFP,0
14278,2/3/2025,SFP,0
14279,2/4/2025,SFP,0
14280,2/5/2025,SFP,0
14281,2/6/2025,SFP,0
14282,2/7/2025,SFP,0
14283,2/8/2025,SFP,0
14284,2/9/2025,SFP,0
14285,2/10/2025,SFP,0
14286,2/11/2025,SFP,0
14287,2/12/2025,SFP,0
14288,2/13/2025,SFP,0
14289,2/14/2025,SFP,0
14290,2/15/2025,SFP,0
14291,2/16/2025,SFP,0
14292,2/17/2025,SFP,0
14293,2/18/2025,SFP,0
14294,2/19/2025,SFP,0
14295,2/20/2025,SFP,0
14296,2/21/2025,SFP,0
14297,2/22/2025,SFP,0
14298,2/23/2025,SFP,0
14299,2/24/2025,SFP,0
14300,2/25/2025,SFP,0
14301,2/26/2025,SFP,0
14302,2/27/2025,SFP,0
14303,2/28/2025,SFP,0
14304,3/1/2025,SFP,0
14305,3/2/2025,SFP,0
14306,3/3/2025,SFP,0
14307,3/4/2025,SFP,0
14308,3/5/2025,SFP,0
14309,3/6/2025,SFP,0
14310,3/7/2025,SFP,0
14311,3/8/2025,SFP,0
14312,3/9/2025,SFP,0
14313,3/10/2025,SFP,0
14314,3/11/2025,SFP,0
14315,3/12/2025,SFP,0
14316,3/13/2025,SFP,0
14317,3/14/2025,SFP,0
14318,3/15/2025,SFP,0
14319,3/16/2025,SFP,0
14320,3/17/2025,SFP,0
14321,3/18/2025,SFP,0
14322,3/19/2025,SFP,0
14323,3/20/2025,SFP,0
14324,3/21/2025,SFP,0
14325,3/22/2025,SFP,0
14326,3/23/2025,SFP,0
14327,3/24/2025,SFP,0
14328,3/25/2025,SFP,0
14329,3/26/2025,SFP,0
14330,3/27/2025,SFP,0
14331,3/28/2025,SFP,0
14332,3/29/2025,SFP,0
14333,3/30/2025,SFP,0
14334,3/31/2025,SFP,0
14335,4/1/2025,SFP,0
14336,4/2/2025,SFP,0
14337,4/3/2025,SFP,0
14338,4/4/2025,SFP,0
14339,4/5/2025,SFP,0
14340,4/6/2025,SFP,0
14341,4/7/2025,SFP,0
14342,4/8/2025,SFP,0
14343,4/9/2025,SFP,0
14344,4/10/2025,SFP,0
14345,4/11/2025,SFP,0
14346,4/12/2025,SFP,0
14347,4/13/2025,SFP,0
14348,4/14/2025,SFP,0
14349,4/15/2025,SFP,0
14350,4/16/2025,SFP,0
14351,4/17/2025,SFP,0
14352,4/18/2025,SFP,0
14353,4/19/2025,SFP,0
14354,4/20/2025,SFP,0
14355,4/21/2025,SFP,0
14356,4/22/2025,SFP,0
14357,4/23/2025,SFP,0
14358,4/24/2025,SFP,0
14359,4/25/2025,SFP,0
14360,4/26/2025,SFP,0
14361,4/27/2025,SFP,0
14362,4/28/2025,SFP,0
14363,4/29/2025,SFP,0
14364,4/30/2025,SFP,0
14365,5/1/2025,SFP,0
14366,5/2/2025,SFP,0
14367,5/3/2025,SFP,0
14368,5/4/2025,SFP,0
14369,5/5/2025,SFP,0
14370,5/6/2025,SFP,0
14371,5/7/2025,SFP,0
14372,5/8/2025,SFP,0
14373,5/9/2025,SFP,0
14374,5/10/2025,SFP,0
14375,5/11/2025,SFP,0
14376,5/12/2025,SFP,0
14377,5/13/2025,SFP,0
14378,5/14/2025,SFP,0
14379,5/15/2025,SFP,0
14380,5/16/2025,SFP,0
14381,5/17/2025,SFP,0
14382,5/18/2025,SFP,0
14383,5/19/2025,SFP,0
14384,5/20/2025,SFP,0
14385,5/21/2025,SFP,0
14386,5/22/2025,SFP,0
14387,5/23/2025,SFP,0
14388,5/24/2025,SFP,0
14389,5/25/2025,SFP,0
14390,5/26/2025,SFP,0
14391,5/27/2025,SFP,0
14392,5/28/2025,SFP,0
14393,5/29/2025,SFP,0
14394,5/30/2025,SFP,0
14395,5/31/2025,SFP,0
14396,6/1/2025,SFP,0
14397,6/2/2025,SFP,0
14398,6/3/2025,SFP,0
14399,6/4/2025,SFP,0
14400,6/5/2025,SFP,0
14401,6/6/2025,SFP,0
14402,6/7/2025,SFP,0
14403,6/8/2025,SFP,0
14404,6/9/2025,SFP,0
14405,6/10/2025,SFP,0
14406,6/11/2025,SFP,0
14407,6/12/2025,SFP,0
14408,6/13/2025,SFP,0
14409,6/14/2025,SFP,0
14410,6/15/2025,SFP,0
14411,6/16/2025,SFP,0
14412,6/17/2025,SFP,0
14413,6/18/2025,SFP,0
14414,6/19/2025,SFP,0
14415,6/20/2025,SFP,0
14416,6/21/2025,SFP,0
14417,6/22/2025,SFP,0
14418,6/23/2025,SFP,0
14419,6/24/2025,SFP,0
14420,6/25/2025,SFP,0
14421,6/26/2025,SFP,0
14422,6/27/2025,SFP,0
14423,6/28/2025,SFP,0
14424,6/29/2025,SFP,0
14425,6/30/2025,SFP,0
14426,7/1/2025,SFP,0
14427,7/2/2025,SFP,0
14428,7/3/2025,SFP,0
14429,7/4/2025,SFP,0
14430,7/5/2025,SFP,0
14431,7/6/2025,SFP,0
14432,7/7/2025,SFP,0
14433,7/8/2025,SFP,0
14434,7/9/2025,SFP,0
14435,7/10/2025,SFP,0
14436,7/11/2025,SFP,0
14437,7/12/2025,SFP,0
14438,7/13/2025,SFP,0
14439,7/14/2025,SFP,0
14440,7/15/2025,SFP,0
14441,7/16/2025,SFP,0
14442,7/17/2025,SFP,0
14443,7/18/2025,SFP,0
14444,7/19/2025,SFP,0
14445,7/20/2025,SFP,0
14446,7/21/2025,SFP,0
14447,7/22/2025,SFP,0
14448,7/23/2025,SFP,0
14449,7/24/2025,SFP,0
14450,7/25/2025,SFP,0
14451,7/26/2025,SFP,0
14452,7/27/2025,SFP,0
14453,7/28/2025,SFP,0
14454,7/29/2025,SFP,0
14455,7/30/2025,SFP,0
14456,7/31/2025,SFP,0
14457,8/1/2025,SFP,0
14458,8/2/2025,SFP,0
14459,8/3/2025,SFP,0
14460,8/4/2025,SFP,0
14461,8/5/2025,SFP,0
14462,8/6/2025,SFP,0
14463,8/7/2025,SFP,0
14464,8/8/2025,SFP,0
14465,8/9/2025,SFP,0
14466,8/10/2025,SFP,0
14467,8/11/2025,SFP,0
14468,8/12/2025,SFP,0
14469,8/13/2025,SFP,0
14470,8/14/2025,SFP,0
14471,8/15/2025,SFP,0
14472,8/16/2025,SFP,0
14473,8/17/2025,SFP,0
14474,8/18/2025,SFP,0
14475,8/19/2025,SFP,0
14476,8/20/2025,SFP,0
14477,8/21/2025,SFP,0
14478,8/22/2025,SFP,0
14479,8/23/2025,SFP,0
14480,8/24/2025,SFP,0
14481,8/25/2025,SFP,0
14482,8/26/2025,SFP,0
14483,8/27/2025,SFP,0
14484,8/28/2025,SFP,0
14485,8/29/2025,SFP,0
14486,8/30/2025,SFP,0
14487,8/31/2025,SFP,0
14488,9/1/2025,SFP,0
14489,9/2/2025,SFP,0
14490,9/3/2025,SFP,0
14491,9/4/2025,SFP,0
14492,9/5/2025,SFP,0
14493,9/6/2025,SFP,0
14494,9/7/2025,SFP,0
14495,9/8/2025,SFP,0
14496,9/9/2025,SFP,0
14497,9/10/2025,SFP,0
14498,9/11/2025,SFP,0
14499,9/12/2025,SFP,0
14500,9/13/2025,SFP,0
14501,9/14/2025,SFP,0
14502,9/15/2025,SFP,0
14503,9/16/2025,SFP,0
14504,9/17/2025,SFP,0
14505,9/18/2025,SFP,0
14506,9/19/2025,SFP,0
14507,9/20/2025,SFP,0
14508,9/21/2025,SFP,0
14509,9/22/2025,SFP,0
14510,9/23/2025,SFP,0
14511,9/24/2025,SFP,0
14512,9/25/2025,SFP,0
14513,9/26/2025,SFP,0
14514,9/27/2025,SFP,0
14515,9/28/2025,SFP,0
14516,9/29/2025,SFP,0
14517,9/30/2025,SFP,0
14518,10/1/2025,SFP,0
14519,10/2/2025,SFP,0
14520,10/3/2025,SFP,0
14521,10/4/2025,SFP,0
14522,10/5/2025,SFP,0
14523,10/6/2025,SFP,0
14524,10/7/2025,SFP,0
14525,10/8/2025,SFP,0
14526,10/9/2025,SFP,0
14527,10/10/2025,SFP,0
14528,10/11/2025,SFP,0
14529,10/12/2025,SFP,0
14530,10/13/2025,SFP,0
14531,10/14/2025,SFP,0
14532,10/15/2025,SFP,0
14533,10/16/2025,SFP,0
14534,10/17/2025,SFP,0
14535,10/18/2025,SFP,0
14536,10/19/2025,SFP,0
14537,10/20/2025,SFP,0
14538,10/21/2025,SFP,0
14539,10/22/2025,SFP,0
14540,10/23/2025,SFP,0
14541,10/24/2025,SFP,0
14542,10/25/2025,SFP,0
14543,10/26/2025,SFP,0
14544,10/27/2025,SFP,0
14545,10/28/2025,SFP,0
14546,10/29/2025,SFP,0
14547,10/30/2025,SFP,0
14548,10/31/2025,SFP,0
14549,11/1/2025,SFP,0
14550,11/2/2025,SFP,0
14551,11/3/2025,SFP,0
14552,11/4/2025,SFP,0
14553,11/5/2025,SFP,0
14554,11/6/2025,SFP,0
14555,11/7/2025,SFP,0
14556,11/8/2025,SFP,0
14557,11/9/2025,SFP,0
14558,11/10/2025,SFP,0
14559,11/11/2025,SFP,0
14560,11/12/2025,SFP,0
14561,11/13/2025,SFP,0
14562,11/14/2025,SFP,0
14563,11/15/2025,SFP,0
14564,11/16/2025,SFP,0
14565,11/17/2025,SFP,0
14566,11/18/2025,SFP,0
14567,11/19/2025,SFP,0
14568,11/20/2025,SFP,0
14569,11/21/2025,SFP,0
14570,11/22/2025,SFP,0
14571,11/23/2025,SFP,0
14572,11/24/2025,SFP,0
14573,11/25/2025,SFP,0
14574,11/26/2025,SFP,0
14575,11/27/2025,SFP,0
14576,11/28/2025,SFP,0
14577,11/29/2025,SFP,0
14578,11/30/2025,SFP,0
14579,12/1/2025,SFP,0
14580,12/2/2025,SFP,0
14581,12/3/2025,SFP,0
14582,12/4/2025,SFP,0
14583,12/5/2025,SFP,0
14584,12/6/2025,SFP,0
14585,12/7/2025,SFP,0
14586,12/8/2025,SFP,0
14587,12/9/2025,SFP,0
14588,12/10/2025,SFP,0
14589,12/11/2025,SFP,0
14590,12/12/2025,SFP,0
14591,12/13/2025,SFP,0
14592,12/14/2025,SFP,0
14593,12/15/2025,SFP,0
14594,12/16/2025,SFP,0
14595,12/17/2025,SFP,0
14596,12/18/2025,SFP,0
14597,12/19/2025,SFP,0
14598,12/20/2025,SFP,0
14599,12/21/2025,SFP,0
14600,12/22/2025,SFP,0
14601,12/23/2025,SFP,0
14602,12/24/2025,SFP,0
14603,12/25/2025,SFP,0
14604,12/26/2025,SFP,0
14605,12/27/2025,SFP,0
14606,12/28/2025,SFP,0
14607,12/29/2025,SFP,0
14608,12/30/2025,SFP,0
14609,12/31/2025,SFP,0
14610,1/1/2022,TBD,0
14611,1/2/2022,TBD,0
14612,1/3/2022,TBD,0
14613,1/4/2022,TBD,0
14614,1/5/2022,TBD,0
14615,1/6/2022,TBD,0
14616,1/7/2022,TBD,0
14617,1/8/2022,TBD,0
14618,1/9/2022,TBD,0
14619,1/10/2022,TBD,0
14620,1/11/2022,TBD,0
14621,1/12/2022,TBD,0
14622,1/13/2022,TBD,0
14623,1/14/2022,TBD,0
14624,1/15/2022,TBD,0
14625,1/16/2022,TBD,0
14626,1/17/2022,TBD,0
14627,1/18/2022,TBD,0
14628,1/19/2022,TBD,0
14629,1/20/2022,TBD,0
14630,1/21/2022,TBD,0
14631,1/22/2022,TBD,0
14632,1/23/2022,TBD,0
14633,1/24/2022,TBD,0
14634,1/25/2022,TBD,0
14635,1/26/2022,TBD,0
14636,1/27/2022,TBD,0
14637,1/28/2022,TBD,0
14638,1/29/2022,TBD,0
14639,1/30/2022,TBD,0
14640,1/31/2022,TBD,0
14641,2/1/2022,TBD,0
14642,2/2/2022,TBD,0
14643,2/3/2022,TBD,0
14644,2/4/2022,TBD,0
14645,2/5/2022,TBD,0
14646,2/6/2022,TBD,0
14647,2/7/2022,TBD,0
14648,2/8/2022,TBD,0
14649,2/9/2022,TBD,0
14650,2/10/2022,TBD,0
14651,2/11/2022,TBD,0
14652,2/12/2022,TBD,0
14653,2/13/2022,TBD,0
14654,2/14/2022,TBD,0
14655,2/15/2022,TBD,0
14656,2/16/2022,TBD,0
14657,2/17/2022,TBD,0
14658,2/18/2022,TBD,0
14659,2/19/2022,TBD,0
14660,2/20/2022,TBD,0
14661,2/21/2022,TBD,0
14662,2/22/2022,TBD,0
14663,2/23/2022,TBD,0
14664,2/24/2022,TBD,0
14665,2/25/2022,TBD,0
14666,2/26/2022,TBD,0
14667,2/27/2022,TBD,0
14668,2/28/2022,TBD,0
14669,3/1/2022,TBD,0
14670,3/2/2022,TBD,0
14671,3/3/2022,TBD,0
14672,3/4/2022,TBD,0
14673,3/5/2022,TBD,0
14674,3/6/2022,TBD,0
14675,3/7/2022,TBD,0
14676,3/8/2022,TBD,0
14677,3/9/2022,TBD,0
14678,3/10/2022,TBD,0
14679,3/11/2022,TBD,0
14680,3/12/2022,TBD,0
14681,3/13/2022,TBD,0
14682,3/14/2022,TBD,0
14683,3/15/2022,TBD,0
14684,3/16/2022,TBD,0
14685,3/17/2022,TBD,0
14686,3/18/2022,TBD,0
14687,3/19/2022,TBD,0
14688,3/20/2022,TBD,0
14689,3/21/2022,TBD,0
14690,3/22/2022,TBD,0
14691,3/23/2022,TBD,0
14692,3/24/2022,TBD,0
14693,3/25/2022,TBD,0
14694,3/26/2022,TBD,0
14695,3/27/2022,TBD,0
14696,3/28/2022,TBD,0
14697,3/29/2022,TBD,0
14698,3/30/2022,TBD,0
14699,3/31/2022,TBD,0
14700,4/1/2022,TBD,0
14701,4/2/2022,TBD,0
14702,4/3/2022,TBD,0
14703,4/4/2022,TBD,0
14704,4/5/2022,TBD,0
14705,4/6/2022,TBD,0
14706,4/7/2022,TBD,0
14707,4/8/2022,TBD,0
14708,4/9/2022,TBD,0
14709,4/10/2022,TBD,0
14710,4/11/2022,TBD,0
14711,4/12/2022,TBD,0
14712,4/13/2022,TBD,0
14713,4/14/2022,TBD,0
14714,4/15/2022,TBD,0
14715,4/16/2022,TBD,0
14716,4/17/2022,TBD,0
14717,4/18/2022,TBD,0
14718,4/19/2022,TBD,0
14719,4/20/2022,TBD,0
14720,4/21/2022,TBD,0
14721,4/22/2022,TBD,0
14722,4/23/2022,TBD,0
14723,4/24/2022,TBD,0
14724,4/25/2022,TBD,0
14725,4/26/2022,TBD,0
14726,4/27/2022,TBD,0
14727,4/28/2022,TBD,0
14728,4/29/2022,TBD,0
14729,4/30/2022,TBD,0
14730,5/1/2022,TBD,0
14731,5/2/2022,TBD,0
14732,5/3/2022,TBD,0
14733,5/4/2022,TBD,0
14734,5/5/2022,TBD,0
14735,5/6/2022,TBD,0
14736,5/7/2022,TBD,0
14737,5/8/2022,TBD,0
14738,5/9/2022,TBD,0
14739,5/10/2022,TBD,0
14740,5/11/2022,TBD,0
14741,5/12/2022,TBD,0
14742,5/13/2022,TBD,0
14743,5/14/2022,TBD,0
14744,5/15/2022,TBD,0
14745,5/16/2022,TBD,0
14746,5/17/2022,TBD,0
14747,5/18/2022,TBD,0
14748,5/19/2022,TBD,0
14749,5/20/2022,TBD,0
14750,5/21/2022,TBD,0
14751,5/22/2022,TBD,0
14752,5/23/2022,TBD,0
14753,5/24/2022,TBD,0
14754,5/25/2022,TBD,0
14755,5/26/2022,TBD,0
14756,5/27/2022,TBD,0
14757,5/28/2022,TBD,0
14758,5/29/2022,TBD,0
14759,5/30/2022,TBD,0
14760,5/31/2022,TBD,0
14761,6/1/2022,TBD,0
14762,6/2/2022,TBD,0
14763,6/3/2022,TBD,0
14764,6/4/2022,TBD,0
14765,6/5/2022,TBD,0
14766,6/6/2022,TBD,0
14767,6/7/2022,TBD,0
14768,6/8/2022,TBD,0
14769,6/9/2022,TBD,0
14770,6/10/2022,TBD,0
14771,6/11/2022,TBD,0
14772,6/12/2022,TBD,0
14773,6/13/2022,TBD,0
14774,6/14/2022,TBD,0
14775,6/15/2022,TBD,0
14776,6/16/2022,TBD,0
14777,6/17/2022,TBD,0
14778,6/18/2022,TBD,0
14779,6/19/2022,TBD,0
14780,6/20/2022,TBD,0
14781,6/21/2022,TBD,0
14782,6/22/2022,TBD,0
14783,6/23/2022,TBD,0
14784,6/24/2022,TBD,0
14785,6/25/2022,TBD,0
14786,6/26/2022,TBD,0
14787,6/27/2022,TBD,0
14788,6/28/2022,TBD,0
14789,6/29/2022,TBD,0
14790,6/30/2022,TBD,0
14791,7/1/2022,TBD,0
14792,7/2/2022,TBD,0
14793,7/3/2022,TBD,0
14794,7/4/2022,TBD,0
14795,7/5/2022,TBD,0
14796,7/6/2022,TBD,0
14797,7/7/2022,TBD,0
14798,7/8/2022,TBD,0
14799,7/9/2022,TBD,0
14800,7/10/2022,TBD,0
14801,7/11/2022,TBD,0
14802,7/12/2022,TBD,0
14803,7/13/2022,TBD,0
14804,7/14/2022,TBD,0
14805,7/15/2022,TBD,0
14806,7/16/2022,TBD,0
14807,7/17/2022,TBD,0
14808,7/18/2022,TBD,0
14809,7/19/2022,TBD,0
14810,7/20/2022,TBD,0
14811,7/21/2022,TBD,0
14812,7/22/2022,TBD,0
14813,7/23/2022,TBD,0
14814,7/24/2022,TBD,0
14815,7/25/2022,TBD,0
14816,7/26/2022,TBD,0
14817,7/27/2022,TBD,0
14818,7/28/2022,TBD,0
14819,7/29/2022,TBD,0
14820,7/30/2022,TBD,0
14821,7/31/2022,TBD,0
14822,8/1/2022,TBD,0
14823,8/2/2022,TBD,0
14824,8/3/2022,TBD,0
14825,8/4/2022,TBD,0
14826,8/5/2022,TBD,0
14827,8/6/2022,TBD,0
14828,8/7/2022,TBD,0
14829,8/8/2022,TBD,0
14830,8/9/2022,TBD,0
14831,8/10/2022,TBD,0
14832,8/11/2022,TBD,0
14833,8/12/2022,TBD,0
14834,8/13/2022,TBD,0
14835,8/14/2022,TBD,0
14836,8/15/2022,TBD,0
14837,8/16/2022,TBD,0
14838,8/17/2022,TBD,0
14839,8/18/2022,TBD,0
14840,8/19/2022,TBD,0
14841,8/20/2022,TBD,0
14842,8/21/2022,TBD,0
14843,8/22/2022,TBD,0
14844,8/23/2022,TBD,0
14845,8/24/2022,TBD,0
14846,8/25/2022,TBD,0
14847,8/26/2022,TBD,0
14848,8/27/2022,TBD,0
14849,8/28/2022,TBD,0
14850,8/29/2022,TBD,0
14851,8/30/2022,TBD,0
14852,8/31/2022,TBD,0
14853,9/1/2022,TBD,0
14854,9/2/2022,TBD,0
14855,9/3/2022,TBD,0
14856,9/4/2022,TBD,0
14857,9/5/2022,TBD,0
14858,9/6/2022,TBD,0
14859,9/7/2022,TBD,0
14860,9/8/2022,TBD,0
14861,9/9/2022,TBD,0
14862,9/10/2022,TBD,0
14863,9/11/2022,TBD,0
14864,9/12/2022,TBD,0
14865,9/13/2022,TBD,0
14866,9/14/2022,TBD,0
14867,9/15/2022,TBD,0
14868,9/16/2022,TBD,0
14869,9/17/2022,TBD,0
14870,9/18/2022,TBD,0
14871,9/19/2022,TBD,0
14872,9/20/2022,TBD,0
14873,9/21/2022,TBD,0
14874,9/22/2022,TBD,0
14875,9/23/2022,TBD,0
14876,9/24/2022,TBD,0
14877,9/25/2022,TBD,0
14878,9/26/2022,TBD,0
14879,9/27/2022,TBD,0
14880,9/28/2022,TBD,0
14881,9/29/2022,TBD,0
14882,9/30/2022,TBD,0
14883,10/1/2022,TBD,0
14884,10/2/2022,TBD,0
14885,10/3/2022,TBD,0
14886,10/4/2022,TBD,0
14887,10/5/2022,TBD,0
14888,10/6/2022,TBD,0
14889,10/7/2022,TBD,0
14890,10/8/2022,TBD,0
14891,10/9/2022,TBD,0
14892,10/10/2022,TBD,0
14893,10/11/2022,TBD,0
14894,10/12/2022,TBD,0
14895,10/13/2022,TBD,0
14896,10/14/2022,TBD,0
14897,10/15/2022,TBD,0
14898,10/16/2022,TBD,0
14899,10/17/2022,TBD,0
14900,10/18/2022,TBD,0
14901,10/19/2022,TBD,0
14902,10/20/2022,TBD,0
14903,10/21/2022,TBD,0
14904,10/22/2022,TBD,0
14905,10/23/2022,TBD,0
14906,10/24/2022,TBD,0
14907,10/25/2022,TBD,0
14908,10/26/2022,TBD,0
14909,10/27/2022,TBD,0
14910,10/28/2022,TBD,0
14911,10/29/2022,TBD,0
14912,10/30/2022,TBD,0
14913,10/31/2022,TBD,0
14914,11/1/2022,TBD,0
14915,11/2/2022,TBD,0
14916,11/3/2022,TBD,0
14917,11/4/2022,TBD,0
14918,11/5/2022,TBD,0
14919,11/6/2022,TBD,0
14920,11/7/2022,TBD,0
14921,11/8/2022,TBD,0
14922,11/9/2022,TBD,0
14923,11/10/2022,TBD,0
14924,11/11/2022,TBD,0
14925,11/12/2022,TBD,0
14926,11/13/2022,TBD,0
14927,11/14/2022,TBD,0
14928,11/15/2022,TBD,0
14929,11/16/2022,TBD,0
14930,11/17/2022,TBD,0
14931,11/18/2022,TBD,0
14932,11/19/2022,TBD,0
14933,11/20/2022,TBD,0
14934,11/21/2022,TBD,0
14935,11/22/2022,TBD,0
14936,11/23/2022,TBD,0
14937,11/24/2022,TBD,0
14938,11/25/2022,TBD,0
14939,11/26/2022,TBD,0
14940,11/27/2022,TBD,0
14941,11/28/2022,TBD,0
14942,11/29/2022,TBD,0
14943,11/30/2022,TBD,0
14944,12/1/2022,TBD,0
14945,12/2/2022,TBD,0
14946,12/3/2022,TBD,0
14947,12/4/2022,TBD,0
14948,12/5/2022,TBD,0
14949,12/6/2022,TBD,0
14950,12/7/2022,TBD,0
14951,12/8/2022,TBD,0
14952,12/9/2022,TBD,0
14953,12/10/2022,TBD,0
14954,12/11/2022,TBD,0
14955,12/12/2022,TBD,0
14956,12/13/2022,TBD,0
14957,12/14/2022,TBD,0
14958,12/15/2022,TBD,0
14959,12/16/2022,TBD,0
14960,12/17/2022,TBD,0
14961,12/18/2022,TBD,0
14962,12/19/2022,TBD,0
14963,12/20/2022,TBD,0
14964,12/21/2022,TBD,0
14965,12/22/2022,TBD,0
14966,12/23/2022,TBD,0
14967,12/24/2022,TBD,0
14968,12/25/2022,TBD,0
14969,12/26/2022,TBD,0
14970,12/27/2022,TBD,0
14971,12/28/2022,TBD,0
14972,12/29/2022,TBD,0
14973,12/30/2022,TBD,0
14974,12/31/2022,TBD,0
14975,1/1/2023,TBD,0
14976,1/2/2023,TBD,0
14977,1/3/2023,TBD,0
14978,1/4/2023,TBD,0
14979,1/5/2023,TBD,0
14980,1/6/2023,TBD,0
14981,1/7/2023,TBD,0
14982,1/8/2023,TBD,0
14983,1/9/2023,TBD,0
14984,1/10/2023,TBD,0
14985,1/11/2023,TBD,0
14986,1/12/2023,TBD,0
14987,1/13/2023,TBD,0
14988,1/14/2023,TBD,0
14989,1/15/2023,TBD,0
14990,1/16/2023,TBD,0
14991,1/17/2023,TBD,0
14992,1/18/2023,TBD,0
14993,1/19/2023,TBD,0
14994,1/20/2023,TBD,0
14995,1/21/2023,TBD,0
14996,1/22/2023,TBD,0
14997,1/23/2023,TBD,0
14998,1/24/2023,TBD,0
14999,1/25/2023,TBD,0
15000,1/26/2023,TBD,0
15001,1/27/2023,TBD,0
15002,1/28/2023,TBD,0
15003,1/29/2023,TBD,0
15004,1/30/2023,TBD,0
15005,1/31/2023,TBD,0
15006,2/1/2023,TBD,0
15007,2/2/2023,TBD,0
15008,2/3/2023,TBD,0
15009,2/4/2023,TBD,0
15010,2/5/2023,TBD,0
15011,2/6/2023,TBD,0
15012,2/7/2023,TBD,0
15013,2/8/2023,TBD,0
15014,2/9/2023,TBD,0
15015,2/10/2023,TBD,0
15016,2/11/2023,TBD,0
15017,2/12/2023,TBD,0
15018,2/13/2023,TBD,0
15019,2/14/2023,TBD,0
15020,2/15/2023,TBD,0
15021,2/16/2023,TBD,0
15022,2/17/2023,TBD,0
15023,2/18/2023,TBD,0
15024,2/19/2023,TBD,0
15025,2/20/2023,TBD,0
15026,2/21/2023,TBD,0
15027,2/22/2023,TBD,0
15028,2/23/2023,TBD,0
15029,2/24/2023,TBD,0
15030,2/25/2023,TBD,0
15031,2/26/2023,TBD,0
15032,2/27/2023,TBD,0
15033,2/28/2023,TBD,0
15034,3/1/2023,TBD,0
15035,3/2/2023,TBD,0
15036,3/3/2023,TBD,0
15037,3/4/2023,TBD,0
15038,3/5/2023,TBD,0
15039,3/6/2023,TBD,0
15040,3/7/2023,TBD,0
15041,3/8/2023,TBD,0
15042,3/9/2023,TBD,0
15043,3/10/2023,TBD,0
15044,3/11/2023,TBD,0
15045,3/12/2023,TBD,0
15046,3/13/2023,TBD,0
15047,3/14/2023,TBD,0
15048,3/15/2023,TBD,0
15049,3/16/2023,TBD,0
15050,3/17/2023,TBD,0
15051,3/18/2023,TBD,0
15052,3/19/2023,TBD,0
15053,3/20/2023,TBD,0
15054,3/21/2023,TBD,0
